PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked_Q,Embarked_S
875,1,0.5,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,0.34656948982156316,1,0,P/PP 3381,0.04684488020593009,B96 B98,False,False
876,1,1.0,"Najib, Miss. Adele Kiamie ""Jane""",female,0.18321186227695402,0,0,2667,0.014102260811993537,B96 B98,False,False
877,0,1.0,"Gustafsson, Mr. Alfred Ossian",male,0.24604171902488062,0,0,7534,0.019217721730481106,B96 B98,False,True
878,0,1.0,"Petroff, Mr. Nedelio",male,0.2334757476752953,0,0,349212,0.015411575213749286,B96 B98,False,True
879,0,1.0,"Laleff, Mr. Kristo",male,0.3744,0,0,349217,0.015411575213749286,B96 B98,False,True
880,1,0.0,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,0.6984166876099522,0,1,11767,0.16231419173453318,C50,False,False
881,1,0.5,"Shelley, Mrs. William (Imanita Parrish Hall)",female,0.3088715757728072,0,1,230433,0.050748620223090936,B96 B98,False,True
882,0,1.0,"Markun, Mr. Johann",male,0.4093993465694898,0,0,349257,0.015411575213749286,B96 B98,False,True
883,0,1.0,"Dahlberg, Miss. Gerda Ulrika",female,0.2711736617240512,0,0,7552,0.02052723131923771,B96 B98,False,True
884,0,0.5,"Banfield, Mr. Frederick James",male,0.34656948982156316,0,0,C.A./SOTON 34068,0.020494635090094415,B96 B98,False,True
885,0,1.0,"Sutehall, Mr. Henry Jr",male,0.3088715757728072,0,0,SOTON/OQ 392076,0.013760683560491965,B96 B98,False,True
886,0,1.0,"Rice, Mrs. William (Margaret Norton)",female,0.4847951746670017,0,5,382652,0.05684821399990475,B96 B98,True,False
887,0,0.5,"Montvila, Rev. Juozas",male,0.33400351847197784,0,0,211536,0.025374310111545468,B96 B98,False,True
888,1,0.0,"Graham, Miss. Margaret Edith",female,0.2334757476752953,0,0,112053,0.05855610025741262,B42,False,True
889,0,1.0,"Johnston, Miss. Catherine Helen ""Carrie""",female,0.3744,1,2,W./C. 6607,0.04577135170121086,B96 B98,False,True
890,1,0.0,"Behr, Mr. Karl Howell",male,0.32143754712239253,0,0,111369,0.05855610025741262,C148,False,False
891,0,1.0,"Dooley, Mr. Patrick",male,0.39683337521990447,0,0,370376,0.015126992566498259,B96 B98,True,False
